"id","link","title","published_at","thumbnail_medium","thumbnail_default","thumbnail_high"
"F5hyVro4dg4","https://www.youtube.com/watch?v=F5hyVro4dg4","A terr?vel hist?ria das pessoas mumificadas com seus carros!!! #automoveis #acidente #scifi","2023-08-21T21:52:26Z","https://i.ytimg.com/vi/F5hyVro4dg4/mqdefault.jpg","https://i.ytimg.com/vi/F5hyVro4dg4/default.jpg","https://i.ytimg.com/vi/F5hyVro4dg4/hqdefault.jpg"
"w1JY52VyEVg","https://www.youtube.com/watch?v=w1JY52VyEVg","? LIVE DO CAOS: Larissa na sarjeta, youtubers hip?critas, psican?lise pseudoci?ncia e sonhos escusos","2023-08-21T02:26:56Z","https://i.ytimg.com/vi/w1JY52VyEVg/mqdefault.jpg","https://i.ytimg.com/vi/w1JY52VyEVg/default.jpg","https://i.ytimg.com/vi/w1JY52VyEVg/hqdefault.jpg"
"4Z3lkqvwuaI","https://www.youtube.com/watch?v=4Z3lkqvwuaI","VOC? ? AS PORCARIAS QUE VOC? SONHA! O pesadelo de PAPRIKA","2023-08-19T23:30:11Z","https://i.ytimg.com/vi/4Z3lkqvwuaI/mqdefault.jpg","https://i.ytimg.com/vi/4Z3lkqvwuaI/default.jpg","https://i.ytimg.com/vi/4Z3lkqvwuaI/hqdefault.jpg"
"wE_mnXloCPA","https://www.youtube.com/watch?v=wE_mnXloCPA","Precisamos falar de P... GRAFIA!!! #filosofia","2023-08-18T22:35:38Z","https://i.ytimg.com/vi/wE_mnXloCPA/mqdefault.jpg","https://i.ytimg.com/vi/wE_mnXloCPA/default.jpg","https://i.ytimg.com/vi/wE_mnXloCPA/hqdefault.jpg"
"dWCoCHeHSNo","https://www.youtube.com/watch?v=dWCoCHeHSNo","VOC? N?O SABE O QUANTO O FOLCLORE N?RDICO ? ASSUSTADOR! O p?s-horror de Bramble: The Mountain King","2023-08-17T21:00:09Z","https://i.ytimg.com/vi/dWCoCHeHSNo/mqdefault.jpg","https://i.ytimg.com/vi/dWCoCHeHSNo/default.jpg","https://i.ytimg.com/vi/dWCoCHeHSNo/hqdefault.jpg"
"_dw8Wdl6anY","https://www.youtube.com/watch?v=_dw8Wdl6anY","SUPERMAN ? Jesus Cristo! #superman #jesus #cristo","2023-08-16T20:13:53Z","https://i.ytimg.com/vi/_dw8Wdl6anY/mqdefault.jpg","https://i.ytimg.com/vi/_dw8Wdl6anY/default.jpg","https://i.ytimg.com/vi/_dw8Wdl6anY/hqdefault.jpg"
"iaSLJasKZnE","https://www.youtube.com/watch?v=iaSLJasKZnE","O HULK QUE A DISNEY PREFERIU ESQUECER! Um futuro imperfeito e sombrio","2023-08-15T21:00:09Z","https://i.ytimg.com/vi/iaSLJasKZnE/mqdefault.jpg","https://i.ytimg.com/vi/iaSLJasKZnE/default.jpg","https://i.ytimg.com/vi/iaSLJasKZnE/hqdefault.jpg"
"QFxtCqQa0RM","https://www.youtube.com/watch?v=QFxtCqQa0RM","O MELHOR JOGO DE 2023! #game #bramble #themountainking #bramblethemountainking","2023-08-14T22:53:06Z","https://i.ytimg.com/vi/QFxtCqQa0RM/mqdefault.jpg","https://i.ytimg.com/vi/QFxtCqQa0RM/default.jpg","https://i.ytimg.com/vi/QFxtCqQa0RM/hqdefault.jpg"
"9ZHmWyf10X0","https://www.youtube.com/watch?v=9ZHmWyf10X0","O canal vai mudar... (n?o ? bait)","2023-08-14T19:20:13Z","https://i.ytimg.com/vi/9ZHmWyf10X0/mqdefault.jpg","https://i.ytimg.com/vi/9ZHmWyf10X0/default.jpg","https://i.ytimg.com/vi/9ZHmWyf10X0/hqdefault.jpg"
"21hVrcYXLjc","https://www.youtube.com/watch?v=21hVrcYXLjc","? LIVE DO CAOS: ainda Santineli x Ferrez, a foto perdida de um revolucion?rio e filmes adultos","2023-08-14T02:40:31Z","https://i.ytimg.com/vi/21hVrcYXLjc/mqdefault.jpg","https://i.ytimg.com/vi/21hVrcYXLjc/default.jpg","https://i.ytimg.com/vi/21hVrcYXLjc/hqdefault.jpg"
"jCJi-FZhEWA","https://www.youtube.com/watch?v=jCJi-FZhEWA","FELIZ DIA DO CARA QUE DEIXOU A ESPOSA GR?VIDA E VOLTOU COMO HER?I! A paternidade por Jeff Lemire","2023-08-12T21:00:09Z","https://i.ytimg.com/vi/jCJi-FZhEWA/mqdefault.jpg","https://i.ytimg.com/vi/jCJi-FZhEWA/default.jpg","https://i.ytimg.com/vi/jCJi-FZhEWA/hqdefault.jpg"
"7HXVJYJHoIk","https://www.youtube.com/watch?v=7HXVJYJHoIk","O pesadelo da BUROCRACIA!  #kafka #burocracia #pesadelo #quadrinhos","2023-08-11T22:24:35Z","https://i.ytimg.com/vi/7HXVJYJHoIk/mqdefault.jpg","https://i.ytimg.com/vi/7HXVJYJHoIk/default.jpg","https://i.ytimg.com/vi/7HXVJYJHoIk/hqdefault.jpg"
"PORC0CP6OLE","https://www.youtube.com/watch?v=PORC0CP6OLE","BELZEBU VAI NOS SALVAR DOS CAPITALISTAS DA ?GUA! SandLand de Akira Toriyama","2023-08-10T21:00:11Z","https://i.ytimg.com/vi/PORC0CP6OLE/mqdefault.jpg","https://i.ytimg.com/vi/PORC0CP6OLE/default.jpg","https://i.ytimg.com/vi/PORC0CP6OLE/hqdefault.jpg"
"IldoO1a_xlg","https://www.youtube.com/watch?v=IldoO1a_xlg","A vers?o sacana de PIN?QUIO!","2023-08-09T22:20:10Z","https://i.ytimg.com/vi/IldoO1a_xlg/mqdefault.jpg","https://i.ytimg.com/vi/IldoO1a_xlg/default.jpg","https://i.ytimg.com/vi/IldoO1a_xlg/hqdefault.jpg"
"8KQqGYHXT1s","https://www.youtube.com/watch?v=8KQqGYHXT1s","A BUSCA PELA FELICIDADE VAI DESCAMBAR EM FASCISMO? A pol?mica performance de SHIN KAMEN RIDER","2023-08-08T21:30:10Z","https://i.ytimg.com/vi/8KQqGYHXT1s/mqdefault.jpg","https://i.ytimg.com/vi/8KQqGYHXT1s/default.jpg","https://i.ytimg.com/vi/8KQqGYHXT1s/hqdefault.jpg"
"7XNmMUAHV1Y","https://www.youtube.com/watch?v=7XNmMUAHV1Y","O tabu do @borto","2023-08-07T23:18:02Z","https://i.ytimg.com/vi/7XNmMUAHV1Y/mqdefault.jpg","https://i.ytimg.com/vi/7XNmMUAHV1Y/default.jpg","https://i.ytimg.com/vi/7XNmMUAHV1Y/hqdefault.jpg"
"FpAPdOyHwvE","https://www.youtube.com/watch?v=FpAPdOyHwvE","? LIVE DO CAOS: ch? de revela??o de tuites antigos, react ? JBL de esperto e Masoquismo Brasil Livre","2023-08-07T02:51:31Z","https://i.ytimg.com/vi/FpAPdOyHwvE/mqdefault.jpg","https://i.ytimg.com/vi/FpAPdOyHwvE/default.jpg","https://i.ytimg.com/vi/FpAPdOyHwvE/hqdefault.jpg"
"FSRIb_5h8bs","https://www.youtube.com/watch?v=FSRIb_5h8bs","RETROSPECTIVA BATMAN: tier list de todos os filmes da morcega!","2023-08-05T21:00:07Z","https://i.ytimg.com/vi/FSRIb_5h8bs/mqdefault.jpg","https://i.ytimg.com/vi/FSRIb_5h8bs/default.jpg","https://i.ytimg.com/vi/FSRIb_5h8bs/hqdefault.jpg"
"ArZW0la6LU4","https://www.youtube.com/watch?v=ArZW0la6LU4","SHIN KAMEN RIDER ? um filme por-noh","2023-08-04T22:19:38Z","https://i.ytimg.com/vi/ArZW0la6LU4/mqdefault.jpg","https://i.ytimg.com/vi/ArZW0la6LU4/default.jpg","https://i.ytimg.com/vi/ArZW0la6LU4/hqdefault.jpg"
"RqvfYM_kRhE","https://www.youtube.com/watch?v=RqvfYM_kRhE","VOC? ? UMA PESSOA T?XICA? A hipocrisia fascista de Spa pra rico","2023-08-03T21:00:10Z","https://i.ytimg.com/vi/RqvfYM_kRhE/mqdefault.jpg","https://i.ytimg.com/vi/RqvfYM_kRhE/default.jpg","https://i.ytimg.com/vi/RqvfYM_kRhE/hqdefault.jpg"
"GTQp93P1hR0","https://www.youtube.com/watch?v=GTQp93P1hR0","? LIVE EXTRAORDIN?RIA: a Amazon depend?ncia venceu...","2023-08-03T02:01:48Z","https://i.ytimg.com/vi/GTQp93P1hR0/mqdefault.jpg","https://i.ytimg.com/vi/GTQp93P1hR0/default.jpg","https://i.ytimg.com/vi/GTQp93P1hR0/hqdefault.jpg"
"02-lBSThk7Q","https://www.youtube.com/watch?v=02-lBSThk7Q","A trilha de MORTAL KOMBAT ? pl?gio?","2023-08-02T21:58:45Z","https://i.ytimg.com/vi/02-lBSThk7Q/mqdefault.jpg","https://i.ytimg.com/vi/02-lBSThk7Q/default.jpg","https://i.ytimg.com/vi/02-lBSThk7Q/hqdefault.jpg"
"dD9BLi_PeFM","https://www.youtube.com/watch?v=dD9BLi_PeFM","A SOLID?O FAZ A GENTE VER FANTASMAS! feat. Andrea Catlover","2023-08-01T18:21:40Z","https://i.ytimg.com/vi/dD9BLi_PeFM/mqdefault.jpg","https://i.ytimg.com/vi/dD9BLi_PeFM/default.jpg","https://i.ytimg.com/vi/dD9BLi_PeFM/hqdefault.jpg"
"TItLMmFT99o","https://www.youtube.com/watch?v=TItLMmFT99o","? LIVE DO CAOS: a live que ningu?m viu, lacra??o em filme antigo, minimalismo meu ovo e pai de pet","2023-07-31T02:51:07Z","https://i.ytimg.com/vi/TItLMmFT99o/mqdefault.jpg","https://i.ytimg.com/vi/TItLMmFT99o/default.jpg","https://i.ytimg.com/vi/TItLMmFT99o/hqdefault.jpg"
"w5Cx3GQV3oI","https://www.youtube.com/watch?v=w5Cx3GQV3oI","O JOGO DO STEPHEN KING DOID?O? A gameplay neur?tica de Alan Wake","2023-07-29T21:00:10Z","https://i.ytimg.com/vi/w5Cx3GQV3oI/mqdefault.jpg","https://i.ytimg.com/vi/w5Cx3GQV3oI/default.jpg","https://i.ytimg.com/vi/w5Cx3GQV3oI/hqdefault.jpg"
"F6c_cRaiKyE","https://www.youtube.com/watch?v=F6c_cRaiKyE","OS 5 MELHORES QUADRINHOS (n?o ?bvios) do BATMAN","2023-07-28T21:24:33Z","https://i.ytimg.com/vi/F6c_cRaiKyE/mqdefault.jpg","https://i.ytimg.com/vi/F6c_cRaiKyE/default.jpg","https://i.ytimg.com/vi/F6c_cRaiKyE/hqdefault.jpg"
"BKo2V97epgA","https://www.youtube.com/watch?v=BKo2V97epgA","4 AUTORES DE MANG? DE TERROR!!!","2023-07-27T22:51:47Z","https://i.ytimg.com/vi/BKo2V97epgA/mqdefault.jpg","https://i.ytimg.com/vi/BKo2V97epgA/default.jpg","https://i.ytimg.com/vi/BKo2V97epgA/hqdefault.jpg"
"fUiTlK0aH88","https://www.youtube.com/watch?v=fUiTlK0aH88","BARBIE VS OS SIMPSONS?","2023-07-25T23:01:44Z","https://i.ytimg.com/vi/fUiTlK0aH88/mqdefault.jpg","https://i.ytimg.com/vi/fUiTlK0aH88/default.jpg","https://i.ytimg.com/vi/fUiTlK0aH88/hqdefault.jpg"
"hgBEe46bIo0","https://www.youtube.com/watch?v=hgBEe46bIo0","? AO VIVO: Barbie pink-comunista, Ken redpiu e a (falsa) representatividade no capitalismo","2023-07-25T22:29:24Z","https://i.ytimg.com/vi/hgBEe46bIo0/mqdefault.jpg","https://i.ytimg.com/vi/hgBEe46bIo0/default.jpg","https://i.ytimg.com/vi/hgBEe46bIo0/hqdefault.jpg"
"E8CqnxGLznU","https://www.youtube.com/watch?v=E8CqnxGLznU","? LIVE DO CAOS: semana das tretas, doc da HBO, direita masturb@t?ria, professor venenoso e sorteio","2023-07-24T02:59:53Z","https://i.ytimg.com/vi/E8CqnxGLznU/mqdefault.jpg","https://i.ytimg.com/vi/E8CqnxGLznU/default.jpg","https://i.ytimg.com/vi/E8CqnxGLznU/hqdefault.jpg"
"XYQOYvFQm-0","https://www.youtube.com/watch?v=XYQOYvFQm-0","BATMAN ? GAY? A pol?mica da Batwoman judia, militar e l?sbica","2023-07-22T21:00:09Z","https://i.ytimg.com/vi/XYQOYvFQm-0/mqdefault.jpg","https://i.ytimg.com/vi/XYQOYvFQm-0/default.jpg","https://i.ytimg.com/vi/XYQOYvFQm-0/hqdefault.jpg"
"UMm47UG3NIM","https://www.youtube.com/watch?v=UMm47UG3NIM","Batman ? GAY?","2023-07-21T22:18:50Z","https://i.ytimg.com/vi/UMm47UG3NIM/mqdefault.jpg","https://i.ytimg.com/vi/UMm47UG3NIM/default.jpg","https://i.ytimg.com/vi/UMm47UG3NIM/hqdefault.jpg"
"KR_FDdD7NA8","https://www.youtube.com/watch?v=KR_FDdD7NA8","O DIABO ? POP!","2023-07-20T15:00:08Z","https://i.ytimg.com/vi/KR_FDdD7NA8/mqdefault.jpg","https://i.ytimg.com/vi/KR_FDdD7NA8/default.jpg","https://i.ytimg.com/vi/KR_FDdD7NA8/hqdefault.jpg"
"JIr3sFfqVnM","https://www.youtube.com/watch?v=JIr3sFfqVnM","O MELHOR QUADRINHO BRASILEIRO DE TODOS OS TEMPOS? A magia do Diomedes de Mutarelli","2023-07-19T21:00:10Z","https://i.ytimg.com/vi/JIr3sFfqVnM/mqdefault.jpg","https://i.ytimg.com/vi/JIr3sFfqVnM/default.jpg","https://i.ytimg.com/vi/JIr3sFfqVnM/hqdefault.jpg"
"HxdIfebVJb4","https://www.youtube.com/watch?v=HxdIfebVJb4","E se homem e mulheres trocassem seus papeis?","2023-07-17T21:46:30Z","https://i.ytimg.com/vi/HxdIfebVJb4/mqdefault.jpg","https://i.ytimg.com/vi/HxdIfebVJb4/default.jpg","https://i.ytimg.com/vi/HxdIfebVJb4/hqdefault.jpg"
"352ooPu735M","https://www.youtube.com/watch?v=352ooPu735M","? LIVE DO CAOS: greve bela e moral, dia do Batman, motoboy de treta e masculinidade?em?crise","2023-07-17T02:45:23Z","https://i.ytimg.com/vi/352ooPu735M/mqdefault.jpg","https://i.ytimg.com/vi/352ooPu735M/default.jpg","https://i.ytimg.com/vi/352ooPu735M/hqdefault.jpg"
"JteVAzZ-zr0","https://www.youtube.com/watch?v=JteVAzZ-zr0","? AO VIVO: Resenhas da Sarjeta!","2023-07-16T02:52:21Z","https://i.ytimg.com/vi/JteVAzZ-zr0/mqdefault.jpg","https://i.ytimg.com/vi/JteVAzZ-zr0/default.jpg","https://i.ytimg.com/vi/JteVAzZ-zr0/hqdefault.jpg"
"8k0_HsoAFEs","https://www.youtube.com/watch?v=8k0_HsoAFEs","A UBERIZA??O DO TRABALHO E O FIM DO MUNDO! Black Knight (Netflix) com Paulo Galo","2023-07-15T21:00:11Z","https://i.ytimg.com/vi/8k0_HsoAFEs/mqdefault.jpg","https://i.ytimg.com/vi/8k0_HsoAFEs/default.jpg","https://i.ytimg.com/vi/8k0_HsoAFEs/hqdefault.jpg"
"7UuH8YFqnug","https://www.youtube.com/watch?v=7UuH8YFqnug","O monstro de FRANKENSTEIN ? bonit?o!","2023-07-13T22:43:39Z","https://i.ytimg.com/vi/7UuH8YFqnug/mqdefault.jpg","https://i.ytimg.com/vi/7UuH8YFqnug/default.jpg","https://i.ytimg.com/vi/7UuH8YFqnug/hqdefault.jpg"
"jJu-tVW7pvY","https://www.youtube.com/watch?v=jJu-tVW7pvY","WALT DISNEY ROUBOU O MICKEY E OS ARTISTAS MANDARAM RECADO? A hist?ria do Mancha Negra","2023-07-13T21:30:12Z","https://i.ytimg.com/vi/jJu-tVW7pvY/mqdefault.jpg","https://i.ytimg.com/vi/jJu-tVW7pvY/default.jpg","https://i.ytimg.com/vi/jJu-tVW7pvY/hqdefault.jpg"
"oYaFaxLPJC4","https://www.youtube.com/watch?v=oYaFaxLPJC4","FAM?LIA A GENTE ESCOLHE SIM! A hist?ria do manhua e os quadrinhos na China","2023-07-11T21:00:09Z","https://i.ytimg.com/vi/oYaFaxLPJC4/mqdefault.jpg","https://i.ytimg.com/vi/oYaFaxLPJC4/default.jpg","https://i.ytimg.com/vi/oYaFaxLPJC4/hqdefault.jpg"
"s9rCVKA8Bjw","https://www.youtube.com/watch?v=s9rCVKA8Bjw","Mais um filme gen?rico de super-her?i com o Sylvester Stallone","2023-07-10T21:21:46Z","https://i.ytimg.com/vi/s9rCVKA8Bjw/mqdefault.jpg","https://i.ytimg.com/vi/s9rCVKA8Bjw/default.jpg","https://i.ytimg.com/vi/s9rCVKA8Bjw/hqdefault.jpg"
"FKxWDyYX3BI","https://www.youtube.com/watch?v=FKxWDyYX3BI","? LIVE DO CAOS: cr?tica construtiva n?o existe, Elis Regina zumbi, One Piece e a gangue da injusti?a","2023-07-10T03:09:49Z","https://i.ytimg.com/vi/FKxWDyYX3BI/mqdefault.jpg","https://i.ytimg.com/vi/FKxWDyYX3BI/default.jpg","https://i.ytimg.com/vi/FKxWDyYX3BI/hqdefault.jpg"
"sRvdvQ0DOVk","https://www.youtube.com/watch?v=sRvdvQ0DOVk","O MELHOR FILME DE MACHO QUE USA SAIA! 5 motivos que tornam Highlander perfeito!","2023-07-08T22:15:09Z","https://i.ytimg.com/vi/sRvdvQ0DOVk/mqdefault.jpg","https://i.ytimg.com/vi/sRvdvQ0DOVk/default.jpg","https://i.ytimg.com/vi/sRvdvQ0DOVk/hqdefault.jpg"
"WOHEgODyLpw","https://www.youtube.com/watch?v=WOHEgODyLpw","O MIST?RIO DA MONTANHA AMIGARA! O mais terr?vel mang? de Junji Ito","2023-07-07T20:20:44Z","https://i.ytimg.com/vi/WOHEgODyLpw/mqdefault.jpg","https://i.ytimg.com/vi/WOHEgODyLpw/default.jpg","https://i.ytimg.com/vi/WOHEgODyLpw/hqdefault.jpg"
"eoy7O4hT34k","https://www.youtube.com/watch?v=eoy7O4hT34k","A ?LTIMA AVENTURA DAS TARTARUGAS NINJA! Uma hist?ria sobre luto","2023-07-06T21:00:08Z","https://i.ytimg.com/vi/eoy7O4hT34k/mqdefault.jpg","https://i.ytimg.com/vi/eoy7O4hT34k/default.jpg","https://i.ytimg.com/vi/eoy7O4hT34k/hqdefault.jpg"
"h5Ptl1QPQsw","https://www.youtube.com/watch?v=h5Ptl1QPQsw","O fim das TARTARUGAS NINJA!","2023-07-05T18:27:20Z","https://i.ytimg.com/vi/h5Ptl1QPQsw/mqdefault.jpg","https://i.ytimg.com/vi/h5Ptl1QPQsw/default.jpg","https://i.ytimg.com/vi/h5Ptl1QPQsw/hqdefault.jpg"
"ZV3hm4nc2Gw","https://www.youtube.com/watch?v=ZV3hm4nc2Gw","A HUMANIDADE CANSOU DA HUMANIDADE! As redes sociais e o ?dio","2023-07-04T22:00:08Z","https://i.ytimg.com/vi/ZV3hm4nc2Gw/mqdefault.jpg","https://i.ytimg.com/vi/ZV3hm4nc2Gw/default.jpg","https://i.ytimg.com/vi/ZV3hm4nc2Gw/hqdefault.jpg"
"vTMqD2lkqOo","https://www.youtube.com/watch?v=vTMqD2lkqOo","Riqueza n?o realiza desejos? O caso do TEOREMA de Pasolini","2023-07-03T23:13:01Z","https://i.ytimg.com/vi/vTMqD2lkqOo/mqdefault.jpg","https://i.ytimg.com/vi/vTMqD2lkqOo/default.jpg","https://i.ytimg.com/vi/vTMqD2lkqOo/hqdefault.jpg"
"GMHozl_NcFk","https://www.youtube.com/watch?v=GMHozl_NcFk","? LIVE DO CAOS: onlyf@ns de fascista, personalismo, gibis caros, react de treta parte 2 e tent?culos","2023-07-03T03:06:40Z","https://i.ytimg.com/vi/GMHozl_NcFk/mqdefault.jpg","https://i.ytimg.com/vi/GMHozl_NcFk/default.jpg","https://i.ytimg.com/vi/GMHozl_NcFk/hqdefault.jpg"
"P__j_t2FTBU","https://www.youtube.com/watch?v=P__j_t2FTBU","PRECISAMOS FAZER SACRIF?CIOS HUMANOS! Golgo 13 e a filosofia da viol?ncia","2023-07-01T21:00:09Z","https://i.ytimg.com/vi/P__j_t2FTBU/mqdefault.jpg","https://i.ytimg.com/vi/P__j_t2FTBU/default.jpg","https://i.ytimg.com/vi/P__j_t2FTBU/hqdefault.jpg"
"Xn9KkZgUl4E","https://www.youtube.com/watch?v=Xn9KkZgUl4E","RANQUEANDO os melhores quadrinhos de Alan Moore!","2023-06-30T19:22:21Z","https://i.ytimg.com/vi/Xn9KkZgUl4E/mqdefault.jpg","https://i.ytimg.com/vi/Xn9KkZgUl4E/default.jpg","https://i.ytimg.com/vi/Xn9KkZgUl4E/hqdefault.jpg"
"61lMe3lTrq0","https://www.youtube.com/watch?v=61lMe3lTrq0","Isso tamb?m ? RACISMO! (Cortes na Sarjeta)","2023-06-29T23:00:04Z","https://i.ytimg.com/vi/61lMe3lTrq0/mqdefault.jpg","https://i.ytimg.com/vi/61lMe3lTrq0/default.jpg","https://i.ytimg.com/vi/61lMe3lTrq0/hqdefault.jpg"
"a1faQSHcUdU","https://www.youtube.com/watch?v=a1faQSHcUdU","A HIST?RIA PROIBIDA DOS B?RGIA! Papa Alexandre VI e seu reinado de gozo","2023-06-29T21:00:10Z","https://i.ytimg.com/vi/a1faQSHcUdU/mqdefault.jpg","https://i.ytimg.com/vi/a1faQSHcUdU/default.jpg","https://i.ytimg.com/vi/a1faQSHcUdU/hqdefault.jpg"
"3qE-4A_NNRw","https://www.youtube.com/watch?v=3qE-4A_NNRw","PATETA TERRAPLANISTA???","2023-06-28T17:12:06Z","https://i.ytimg.com/vi/3qE-4A_NNRw/mqdefault.jpg","https://i.ytimg.com/vi/3qE-4A_NNRw/default.jpg","https://i.ytimg.com/vi/3qE-4A_NNRw/hqdefault.jpg"
"qMbyva08yYE","https://www.youtube.com/watch?v=qMbyva08yYE","? CHATO SER GOSTOSO! Por que odiamos e amamos pessoas bonitas?","2023-06-27T21:00:08Z","https://i.ytimg.com/vi/qMbyva08yYE/mqdefault.jpg","https://i.ytimg.com/vi/qMbyva08yYE/default.jpg","https://i.ytimg.com/vi/qMbyva08yYE/hqdefault.jpg"
"jHLZ_Mp9CkM","https://www.youtube.com/watch?v=jHLZ_Mp9CkM","CORINGA ? um personagem tr?gico! (Cortes da Sarjeta)","2023-06-27T18:35:31Z","https://i.ytimg.com/vi/jHLZ_Mp9CkM/mqdefault.jpg","https://i.ytimg.com/vi/jHLZ_Mp9CkM/default.jpg","https://i.ytimg.com/vi/jHLZ_Mp9CkM/hqdefault.jpg"
"tm8R5MGiX-s","https://www.youtube.com/watch?v=tm8R5MGiX-s","TITANIC ? uma mania cinematogr?fica","2023-06-26T18:12:57Z","https://i.ytimg.com/vi/tm8R5MGiX-s/mqdefault.jpg","https://i.ytimg.com/vi/tm8R5MGiX-s/default.jpg","https://i.ytimg.com/vi/tm8R5MGiX-s/hqdefault.jpg"
"VOJ98IE6DKM","https://www.youtube.com/watch?v=VOJ98IE6DKM","? LIVE DO CAOS: Humor sem limites, Titanic e a treta Hist?ria de Bras?o vs. Arma Cabeluda","2023-06-26T03:19:18Z","https://i.ytimg.com/vi/VOJ98IE6DKM/mqdefault.jpg","https://i.ytimg.com/vi/VOJ98IE6DKM/default.jpg","https://i.ytimg.com/vi/VOJ98IE6DKM/hqdefault.jpg"
"XOP6N17MmAU","https://www.youtube.com/watch?v=XOP6N17MmAU","A ?TICA E A MILITARIZA??O NA CI?NCIA! A doutrina de Fullmetal Alchemist","2023-06-24T21:00:10Z","https://i.ytimg.com/vi/XOP6N17MmAU/mqdefault.jpg","https://i.ytimg.com/vi/XOP6N17MmAU/default.jpg","https://i.ytimg.com/vi/XOP6N17MmAU/hqdefault.jpg"
"6GSZ7WfLa_M","https://www.youtube.com/watch?v=6GSZ7WfLa_M","GRANDES AMORES s?o por acaso","2023-06-23T20:46:01Z","https://i.ytimg.com/vi/6GSZ7WfLa_M/mqdefault.jpg","https://i.ytimg.com/vi/6GSZ7WfLa_M/default.jpg","https://i.ytimg.com/vi/6GSZ7WfLa_M/hqdefault.jpg"
"s6pQ-zVjfwg","https://www.youtube.com/watch?v=s6pQ-zVjfwg","A ?tica de FULLMETAL ALCHEMIST","2023-06-22T15:00:39Z","https://i.ytimg.com/vi/s6pQ-zVjfwg/mqdefault.jpg","https://i.ytimg.com/vi/s6pQ-zVjfwg/default.jpg","https://i.ytimg.com/vi/s6pQ-zVjfwg/hqdefault.jpg"
"aESj0Uvpkls","https://www.youtube.com/watch?v=aESj0Uvpkls","ESSE ERA MACHO DE VERDADE! Sl?ine, o Deus cornudo e a mitologia celta","2023-06-21T21:00:09Z","https://i.ytimg.com/vi/aESj0Uvpkls/mqdefault.jpg","https://i.ytimg.com/vi/aESj0Uvpkls/default.jpg","https://i.ytimg.com/vi/aESj0Uvpkls/hqdefault.jpg"
"cMmVq0W5R2Y","https://www.youtube.com/watch?v=cMmVq0W5R2Y","Stan Lee N?O criou a Marvel!!!","2023-06-19T15:13:11Z","https://i.ytimg.com/vi/cMmVq0W5R2Y/mqdefault.jpg","https://i.ytimg.com/vi/cMmVq0W5R2Y/default.jpg","https://i.ytimg.com/vi/cMmVq0W5R2Y/hqdefault.jpg"
"pXCLQ5nAliQ","https://www.youtube.com/watch?v=pXCLQ5nAliQ","? LIVE DO CAOS: o mito Stan Lee, One Piece sem sal, Gal?s Feios, Mois?s penetra e sorteio de gibi","2023-06-19T02:49:12Z","https://i.ytimg.com/vi/pXCLQ5nAliQ/mqdefault.jpg","https://i.ytimg.com/vi/pXCLQ5nAliQ/default.jpg","https://i.ytimg.com/vi/pXCLQ5nAliQ/hqdefault.jpg"
"qIWFdP0CQRs","https://www.youtube.com/watch?v=qIWFdP0CQRs","A SOLID?O DA FAMA! Ningu?m vai preencher o vazio em voc?","2023-06-17T21:00:07Z","https://i.ytimg.com/vi/qIWFdP0CQRs/mqdefault.jpg","https://i.ytimg.com/vi/qIWFdP0CQRs/default.jpg","https://i.ytimg.com/vi/qIWFdP0CQRs/hqdefault.jpg"
"IuNZAic0P8M","https://www.youtube.com/watch?v=IuNZAic0P8M","NINGU?M conhece a pr?pria m?e","2023-06-16T23:05:03Z","https://i.ytimg.com/vi/IuNZAic0P8M/mqdefault.jpg","https://i.ytimg.com/vi/IuNZAic0P8M/default.jpg","https://i.ytimg.com/vi/IuNZAic0P8M/hqdefault.jpg"
"0k-D_IyfD70","https://www.youtube.com/watch?v=0k-D_IyfD70","? AO VIVO: THE FLASH ? uma par?dia covarde!!! (cr?tica sem e com spoilers)","2023-06-15T23:43:32Z","https://i.ytimg.com/vi/0k-D_IyfD70/mqdefault.jpg","https://i.ytimg.com/vi/0k-D_IyfD70/default.jpg","https://i.ytimg.com/vi/0k-D_IyfD70/hqdefault.jpg"
"2OdGmMMy0EM","https://www.youtube.com/watch?v=2OdGmMMy0EM","JURASSIC PARK ? sobre paternidade","2023-06-14T17:57:44Z","https://i.ytimg.com/vi/2OdGmMMy0EM/mqdefault.jpg","https://i.ytimg.com/vi/2OdGmMMy0EM/default.jpg","https://i.ytimg.com/vi/2OdGmMMy0EM/hqdefault.jpg"
"YsNy8FHI96s","https://www.youtube.com/watch?v=YsNy8FHI96s","O MERCADO SUGA NOSSAS ALMAS! O paradoxo do jovem sem futuro de Junji It?","2023-06-13T21:00:08Z","https://i.ytimg.com/vi/YsNy8FHI96s/mqdefault.jpg","https://i.ytimg.com/vi/YsNy8FHI96s/default.jpg","https://i.ytimg.com/vi/YsNy8FHI96s/hqdefault.jpg"
"gPZqyoUB7PA","https://www.youtube.com/watch?v=gPZqyoUB7PA","O ENTERRO DA HUMANIDADE: de que lado voc? est??","2023-06-12T23:35:59Z","https://i.ytimg.com/vi/gPZqyoUB7PA/mqdefault.jpg","https://i.ytimg.com/vi/gPZqyoUB7PA/default.jpg","https://i.ytimg.com/vi/gPZqyoUB7PA/hqdefault.jpg"
